In.Buffer.1500,Taxon.ID,Gruppe,Trivialname,Taxon,Link.zum.Taxon,Gemeinde.n.,Kanton.e.,Fundort,Höhe,Koordx,Koordy,Radius,Räumliche.Zusammenfassung,Anzahl,n.Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,Beobachter.in..Sammler.in,ID.Beobachtung,Rote.Liste,Priorität.CH,UZL,WZL,Massnahmebedarf,Monitoring.Bedarf,NHV,SMARAGD,infoflora..Kantonaler.Schutzstatus,infoflora..Rote.Liste.regional,Habitat,Substrat,swisslichens..Ecotyp,Ordnung,Familie,swissfungi..funktionelle.Gruppe,Indigenat.CH,Standortfremd,Einführung
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Frick,AG,,,2641500,1262500,707,B,,NA,2002,5,14,NA,BAFU / OFEV / UFAM,Kradolfer Ursula,1008843,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Pinaceae,NA,INN,NA,
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Frick,AG,,,2641500,1262500,707,B,,NA,2007,5,16,NA,BAFU / OFEV / UFAM,Danner Elisabeth,3475385,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Pinaceae,NA,INN,NA,
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Frick,AG,,,2641500,1262500,707,B,,NA,2012,5,10,NA,BAFU / OFEV / UFAM,Berner-Schläpfer Barbara,4098316,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Pinaceae,NA,INN,NA,
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Frick,AG,,,2641500,1262500,707,B,,NA,2017,5,9,NA,BAFU / OFEV / UFAM,Stalling Thomas,7235164,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Pinaceae,NA,INN,NA,
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Schupfart,AG,,491-492,2640226,1262731,4,A,,NA,2018,3,6,NA,"Info Flora, Werner Hecker",Hecker Werner,6477240,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Pinaceae,NA,INN,NA,
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Gipf-Oberfrick,AG,,556-588,2640211,1260669,48,A,,NA,2022,5,21,NA,"Info Flora, Hans Althaus","Althaus Hans, Bolliger Martin, Fäs Adolf, Trachsel Anja",12608134,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Pinaceae,NA,INN,NA,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Frick,AG,,,2641500,1262500,707,B,,NA,2002,5,14,NA,BAFU / OFEV / UFAM,Kradolfer Ursula,1028462,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Frick,AG,,,2641500,1262500,707,B,,NA,2007,5,16,NA,BAFU / OFEV / UFAM,Danner Elisabeth,3475386,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Schupfart,AG,Aelste,474-516,2639900,1262250,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767062,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767058,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767059,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Schupfart,AG,Schönebüel,497-539,2640440,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767060,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Schupfart,AG,Bockebode,538-560,2640180,1262130,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767061,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Frick,AG,,,2641500,1262500,707,B,,NA,2012,5,10,NA,BAFU / OFEV / UFAM,Berner-Schläpfer Barbara,4098418,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Frick,AG,,,2641500,1262500,707,B,,NA,2017,5,9,NA,BAFU / OFEV / UFAM,Stalling Thomas,7235269,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Gipf-Oberfrick,AG,,556-588,2640211,1260669,48,A,,NA,2022,5,21,NA,"Info Flora, Hans Althaus","Althaus Hans, Bolliger Martin, Fäs Adolf, Trachsel Anja",12608135,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Frick,AG,,,2641500,1262500,707,B,,NA,2007,5,16,NA,BAFU / OFEV / UFAM,Danner Elisabeth,3475387,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767064,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Frick,AG,,,2641500,1262500,707,B,,NA,2012,5,10,NA,BAFU / OFEV / UFAM,Berner-Schläpfer Barbara,4098417,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Frick,AG,,,2641500,1262500,707,B,,NA,2002,5,14,NA,BAFU / OFEV / UFAM,Kradolfer Ursula,1028256,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Frick,AG,,,2641500,1262500,707,B,,NA,2007,5,16,NA,BAFU / OFEV / UFAM,Danner Elisabeth,3475388,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Gipf-Oberfrick,AG,Weide,440,2641854,1261795,1,A,,NA,2008,5,23,NA,Agroscope,Koch Bärbel,5009157,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767067,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767068,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Schupfart,AG,Bockebode,558-566,2640316,1262100,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767070,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767066,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Schupfart,AG,Aelste,474-516,2639900,1262250,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767071,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Schupfart,AG,Schönebüel,497-539,2640440,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767069,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Frick,AG,,,2641500,1262500,707,B,,NA,2012,5,10,NA,BAFU / OFEV / UFAM,Berner-Schläpfer Barbara,4098416,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Frick,AG,,,2641500,1262500,707,B,,NA,2017,5,9,NA,BAFU / OFEV / UFAM,Stalling Thomas,7235268,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Gipf-Oberfrick,AG,,556-588,2640211,1260669,48,A,,NA,2022,5,21,NA,"Info Flora, Hans Althaus","Althaus Hans, Bolliger Martin, Fäs Adolf, Trachsel Anja",12608136,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Sapindaceae,NA,INN,NA,
x,infoflora:1706,Gefässpflanzen,Wiesen-Schafgarbe,Achillea millefolium aggr.,www.infoflora.ch/flora/1000320,Frick,AG,,,2641500,1262500,707,B,,NA,2002,5,14,NA,BAFU / OFEV / UFAM,Kradolfer Ursula,1041541,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:1706,Gefässpflanzen,Wiesen-Schafgarbe,Achillea millefolium aggr.,www.infoflora.ch/flora/1000320,Frick,AG,,,2641500,1262500,707,B,,NA,2007,5,16,NA,BAFU / OFEV / UFAM,Danner Elisabeth,3475389,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:1706,Gefässpflanzen,Wiesen-Schafgarbe,Achillea millefolium aggr.,www.infoflora.ch/flora/1000320,Frick,AG,,,2641500,1262500,707,B,,NA,2012,5,10,NA,BAFU / OFEV / UFAM,Berner-Schläpfer Barbara,4098484,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Schupfart,AG,Schönebüel,497-539,2640440,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767075,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767074,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767073,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Gipf-Oberfrick,AG,,556-588,2640211,1260669,48,A,,NA,2022,5,21,NA,"Info Flora, Hans Althaus","Althaus Hans, Bolliger Martin, Fäs Adolf, Trachsel Anja",12608137,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:2900,Gefässpflanzen,Feld-Steinquendel,Acinos arvensis (Lam.) Dandy,www.infoflora.ch/flora/1000470,Gipf-Oberfrick,AG,Rne Tierstein,588-643,2640130,1260770,50,A,mässig (z.B. 10-50 Ex.),NA,2000,9,10,NA,Flora AG (Botanikgruppe Aargau),Hunziker Rudolf,3060479,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Lamiaceae,NA,INN,NA,
x,infoflora:3530,Gefässpflanzen,Gewöhnlicher Gelb-Eisenhut,Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman,www.infoflora.ch/flora/1000545,Gipf-Oberfrick,AG,Tiersteinberg,678-717,2640120,1261230,50,A,1–10 / rar (z.B. < 10 Ex.),NA,1998,7,16,NA,Flora AG (Botanikgruppe Aargau),Langenauer Regula,3055237,LC,,,,NA,NA,,NA,,LC,,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:3530,Gefässpflanzen,Gewöhnlicher Gelb-Eisenhut,Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman,www.infoflora.ch/flora/1000545,Gipf-Oberfrick,AG,Rne Tierstein,588-643,2640130,1260770,50,A,häufig (z.B. 50-250 Ex.),NA,2000,9,10,NA,Flora AG (Botanikgruppe Aargau),Hunziker Rudolf,3060435,LC,,,,NA,NA,,NA,,LC,,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:3530,Gefässpflanzen,Gewöhnlicher Gelb-Eisenhut,Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman,www.infoflora.ch/flora/1000545,Schupfart,AG,von Ghei bis Ambleije (Weg). Buchen- und Buchenmischwälder.,630,2639400,1261250,707,A,mässig (z.B. 10-50 Ex.),NA,2004,8,1,NA,"Flora AG (Botanikgruppe Aargau), Hansjakob Belser",Belser Hansjakob,3064215,LC,,,,NA,NA,,NA,,LC,TypoCH 6.2 : Buchenwälder,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:3530,Gefässpflanzen,Gewöhnlicher Gelb-Eisenhut,Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman,www.infoflora.ch/flora/1000545,Gipf-Oberfrick,AG,Tiersteinberg (Nordostanstieg). Buchen- und Buchenmischwälder.,700,2640125,1261250,177,A,>250 / sehr häufig (z.B. > 250 Ex.),NA,2005,7,23,NA,"Flora AG (Botanikgruppe Aargau), Hansjakob Belser",Belser Hansjakob,3064603,LC,,,,NA,NA,,NA,,LC,TypoCH 6.2 : Buchenwälder,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:5200,Gefässpflanzen,Christophskraut,Actaea spicata L.,www.infoflora.ch/flora/1000730,Frick,AG,,,2641500,1262500,707,B,,NA,2002,5,14,NA,BAFU / OFEV / UFAM,Kradolfer Ursula,1009669,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:5200,Gefässpflanzen,Christophskraut,Actaea spicata L.,www.infoflora.ch/flora/1000730,Frick,AG,,,2641500,1262500,707,B,,NA,2007,5,16,NA,BAFU / OFEV / UFAM,Danner Elisabeth,3475390,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:5200,Gefässpflanzen,Christophskraut,Actaea spicata L.,www.infoflora.ch/flora/1000730,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767078,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:5200,Gefässpflanzen,Christophskraut,Actaea spicata L.,www.infoflora.ch/flora/1000730,Frick,AG,,,2641500,1262500,707,B,,NA,2012,5,10,NA,BAFU / OFEV / UFAM,Berner-Schläpfer Barbara,4098318,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:5200,Gefässpflanzen,Christophskraut,Actaea spicata L.,www.infoflora.ch/flora/1000730,Frick,AG,,,2641500,1262500,707,B,,NA,2017,8,9,NA,BAFU / OFEV / UFAM,Stalling Thomas,7235402,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:5200,Gefässpflanzen,Christophskraut,Actaea spicata L.,www.infoflora.ch/flora/1000730,Gipf-Oberfrick,AG,,556-588,2640211,1260669,48,A,,NA,2022,5,21,NA,"Info Flora, Hans Althaus","Althaus Hans, Bolliger Martin, Fäs Adolf, Trachsel Anja",12608138,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:5450,Gefässpflanzen,Kahler Alpendost,Adenostyles alpina (L.) Bluff & Fingerh.,www.infoflora.ch/flora/1000780,Schupfart,AG,von Ghei bis Ambleije (Weg). Buchen- und Buchenmischwälder.,630,2639400,1261250,707,A,mässig (z.B. 10-50 Ex.),NA,2004,8,1,NA,"Flora AG (Botanikgruppe Aargau), Hansjakob Belser",Belser Hansjakob,3064213,LC,K,,,NA,NA,,NA,,LC,TypoCH 6.2 : Buchenwälder,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Frick,AG,,,2641500,1262500,707,B,,NA,2002,5,14,NA,BAFU / OFEV / UFAM,Kradolfer Ursula,1030291,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Apiaceae,NA,INN,NA,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Frick,AG,,,2641500,1262500,707,B,,NA,2007,5,16,NA,BAFU / OFEV / UFAM,Danner Elisabeth,3475391,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Apiaceae,NA,INN,NA,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767079,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Apiaceae,NA,INN,NA,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767080,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Apiaceae,NA,INN,NA,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767081,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Apiaceae,NA,INN,NA,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Schupfart,AG,Bockebode,558-566,2640316,1262100,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767105,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Apiaceae,NA,INN,NA,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Schupfart,AG,Aelste,474-516,2639900,1262250,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767106,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Apiaceae,NA,INN,NA,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Frick,AG,,,2641500,1262500,707,B,,NA,2012,5,10,NA,BAFU / OFEV / UFAM,Berner-Schläpfer Barbara,4098431,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Apiaceae,NA,INN,NA,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Gipf-Oberfrick,AG,,556-588,2640211,1260669,48,A,,NA,2022,5,21,NA,"Info Flora, Hans Althaus","Althaus Hans, Bolliger Martin, Fäs Adolf, Trachsel Anja",12608139,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Apiaceae,NA,INN,NA,
x,infoflora:7200,Gefässpflanzen,Hundspetersilie,Aethusa cynapium L.,www.infoflora.ch/flora/1000990,Frick,AG,,,2641500,1262500,707,B,,NA,2017,8,9,NA,BAFU / OFEV / UFAM,Stalling Thomas,7235511,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Apiaceae,NA,INN,NA,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Frick,AG,,,2641500,1262500,707,B,,NA,2002,8,1,NA,BAFU / OFEV / UFAM,Kradolfer Ursula,1020659,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Rosaceae,NA,INN,NA,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Frick,AG,,,2641500,1262500,707,B,,NA,2007,5,16,NA,BAFU / OFEV / UFAM,Danner Elisabeth,3475392,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Rosaceae,NA,INN,NA,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Frick,AG,Weide,460,2641580,1261986,1,A,,NA,2008,7,28,NA,Agroscope,Koch Bärbel,5009182,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Rosaceae,NA,INN,NA,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Frick,AG,Weide,485,2641551,1262050,1,A,,NA,2008,7,28,NA,Agroscope,Koch Bärbel,5009183,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Rosaceae,NA,INN,NA,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Schupfart,AG,Aelste,474-516,2639900,1262250,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767111,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Rosaceae,NA,INN,NA,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767109,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Rosaceae,NA,INN,NA,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Schupfart,AG,Schönebüel,497-539,2640440,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767110,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Rosaceae,NA,INN,NA,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Schupfart,AG,Bleikacher,493-532,2640400,1262550,50,A,,NA,2011,NA,NA,NA,"Flora AG (Botanikgruppe Aargau), Birdlife Aargau","Althaus Hans, Amsler Kurt, Fäs Adolf",4767108,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Rosaceae,NA,INN,NA,
