In.Buffer.1500,Taxon.ID,Gruppe,Trivialname,Taxon,Link.zum.Taxon,Gemeinde.n.,Kanton.e.,Fundort,Höhe,Koordx,Koordy,Radius,Räumliche.Zusammenfassung,Anzahl,n.Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,Beobachter.in..Sammler.in,ID.Beobachtung,Rote.Liste,Priorität.CH,UZL,WZL,Massnahmebedarf,Monitoring.Bedarf,NHV,SMARAGD,infoflora..Kantonaler.Schutzstatus,infoflora..Rote.Liste.regional,Habitat,Substrat,swisslichens..Ecotyp,Ordnung,Familie,swissfungi..funktionelle.Gruppe,Indigenat.CH,Standortfremd,Einführung
x,infoflora:66000,Gefässpflanzen,Gersten-Trespe,Bromus hordeaceus L.,www.infoflora.ch/flora/1007330,Laupen,BE,Oberi Gümmenenau. Exposition: NW; Hauptvegetation: artenreiche Fettwiese mit Magerzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,478,2584854,1197760,94,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480035,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Poaceae,NA,INN,NA,
x,infoflora:66000,Gefässpflanzen,Gersten-Trespe,Bromus hordeaceus L.,www.infoflora.ch/flora/1007330,Laupen,BE,Muehleberg,478,2584476,1197625,5,A,,NA,2018,6,7,NA,"Info Flora, Daniel Slodowicz",Kurtogullari Yasemin,12444683,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Poaceae,NA,INN,NA,
x,infoflora:66000,Gefässpflanzen,Gersten-Trespe,Bromus hordeaceus L.,www.infoflora.ch/flora/1007330,Laupen,BE,Muehleberg,478,2584476,1197625,5,A,,NA,2018,6,7,NA,"Info Flora, Daniel Slodowicz",Kurtogullari Yasemin,12444682,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Poaceae,NA,INN,NA,
x,infoflora:66000,Gefässpflanzen,Gersten-Trespe,Bromus hordeaceus L.,www.infoflora.ch/flora/1007330,Laupen,BE,Muehleberg,478,2584476,1197625,5,A,,NA,2018,6,7,NA,"Info Flora, Daniel Slodowicz",Kurtogullari Yasemin,12444681,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Poaceae,NA,INN,NA,
x,infoflora:67700,Gefässpflanzen,Schmetterlingsstrauch,Buddleja davidii Franch.,www.infoflora.ch/flora/1007600,Gurmels,FR,,527,2584113,1198061,4,A,,NA,2021,1,10,NA,"Info Flora, Adrian Möhl",Möhl Adrian,10026959,,,,,NA,NA,,NA,,,,NA,NA,NA,Scrophulariaceae,NA,NLS,1,
x,infoflora:67700,Gefässpflanzen,Schmetterlingsstrauch,Buddleja davidii Franch.,www.infoflora.ch/flora/1007600,Gurmels,FR,,524,2583591,1197436,4,A,,NA,2021,2,28,NA,"Info Flora, Adrian Möhl",Möhl Adrian,10054962,,,,,NA,NA,,NA,,,,NA,NA,NA,Scrophulariaceae,NA,NLS,1,S
x,infoflora:71400,Gefässpflanzen,Berg-Reitgras,Calamagrostis varia (Schrad.) Host,www.infoflora.ch/flora/1007940,Ferenbalm,BE,,,2584500,1198500,707,B,,NA,2018,7,1,NA,"Groupe d'étude floristique du Jura et du Jura bernois, Laurent Juillerat",Juillerat Laurent,6715749,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Poaceae,NA,INN,NA,
x,infoflora:71400,Gefässpflanzen,Berg-Reitgras,Calamagrostis varia (Schrad.) Host,www.infoflora.ch/flora/1007940,Mühleberg,BE,,480-483,2584876,1197271,6,A,,NA,2020,11,22,NA,"Info Flora, Michael Jutzi",Jutzi Michael,9924128,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Poaceae,NA,INN,NA,
x,infoflora:73700,Gefässpflanzen,Sumpf-Dotterblume,Caltha palustris L.,www.infoflora.ch/flora/1008180,Ferenbalm,BE,"Ferenbalm, Spierstaudenried. Objektnr. Moorinventar: 15155",503-514,2584071,1196955,51,A,Deckung 0.01-0.1 % (einzelne Individuen),NA,2014,6,17,NA,Kanton Bern (Abteilung Naturförderung),Al Jabaji Dunja,11258466,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:73900,Gefässpflanzen,Echte Zaunwinde,Calystegia sepium (L.) R. Br.,www.infoflora.ch/flora/1008200,Mühleberg,BE,"Saane, Laupenau",480,2584840,1196910,50,A,,NA,1996,NA,NA,NA,Université de Neuchâtel,Roulier Christian,1600376,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:73900,Gefässpflanzen,Echte Zaunwinde,Calystegia sepium (L.) R. Br.,www.infoflora.ch/flora/1008200,Ferenbalm,BE,"Ferenbalm, Spierstaudenried. Objektnr. Moorinventar: 15155",503-514,2584071,1196955,51,A,Deckung 0.01-0.1 % (einzelne Individuen),NA,2014,6,17,NA,Kanton Bern (Abteilung Naturförderung),Al Jabaji Dunja,11258485,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:73900,Gefässpflanzen,Echte Zaunwinde,Calystegia sepium (L.) R. Br.,www.infoflora.ch/flora/1008200,Ferenbalm,BE,,475-475,2584996,1198339,4,A,,NA,2020,6,21,NA,"Info Flora, Adrian Möhl",Möhl Adrian,9093334,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:73900,Gefässpflanzen,Echte Zaunwinde,Calystegia sepium (L.) R. Br.,www.infoflora.ch/flora/1008200,Gurmels,FR,,519-520,2583185,1197245,10,A,,NA,2021,2,28,NA,"Info Flora, Adrian Möhl",Möhl Adrian,10054952,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:75100,Gefässpflanzen,Borstige Glockenblume,Campanula cervicaria L.,www.infoflora.ch/flora/1008380,Mühleberg,BE,,,2585500,1196500,707,B,26–50 (Individuen) / 45,NA,2021,9,27,NA,"Info Flora, Michael Ryf",Ryf Michael,11284001,EN,3,,Z,2,2,,NA,,EN,TypoCH 6.2.2 : Hainsimsen-Buchenwald,NA,NA,NA,Campanulaceae,NA,INN,NA,R
x,infoflora:76200,Gefässpflanzen,Wiesen-Glockenblume,Campanula patula L.,www.infoflora.ch/flora/1008510,Laupen,BE,Muehleberg,478,2584476,1197625,5,A,,NA,2018,6,7,NA,"Info Flora, Daniel Slodowicz",Kurtogullari Yasemin,12444765,LC,K,L*,,NA,NA,,NA,,LC,,NA,NA,NA,Campanulaceae,NA,INN,NA,
x,infoflora:76200,Gefässpflanzen,Wiesen-Glockenblume,Campanula patula L.,www.infoflora.ch/flora/1008510,Laupen,BE,Muehleberg,478,2584476,1197625,5,A,,NA,2018,6,7,NA,"Info Flora, Daniel Slodowicz",Kurtogullari Yasemin,12444764,LC,K,L*,,NA,NA,,NA,,LC,,NA,NA,NA,Campanulaceae,NA,INN,NA,
x,infoflora:76200,"Info Flora, Adrian Möhl",Wiesen-Glockenblume,Campanula patula L.,www.infoflora.ch/flora/1008510,Laupen,BE,Muehleberg,478,2584476,1197625,5,A,,NA,2018,6,7,NA,"Info Flora, Daniel Slodowicz",Kurtogullari Yasemin,12444763,LC,K,L*,,NA,NA,,NA,,LC,,NA,NA,NA,Campanulaceae,NA,INN,NA,
x,infoflora:76500,Gefässpflanzen,Pfirsichblättrige Glockenblume,Campanula persicifolia L.,www.infoflora.ch/flora/1008550,Mühleberg,BE,"N Laupen, W Rüplisried. Standorttyp 2: Trockene, stickstoffarme Böschungen und Anrisse.",540,2584900,1197100,100,A,ca. 10 Pfl.,NA,1994,NA,NA,NA,"Info Flora, Urs Känzig-Schoch",Känzig-Schoch Urs,2896,LC,K,,,NA,NA,,NA,,NT,,NA,NA,NA,Campanulaceae,NA,INN,NA,
x,infoflora:76800,Gefässpflanzen,Acker-Glockenblume,Campanula rapunculoides L.,www.infoflora.ch/flora/1008610,Mühleberg,BE,Felsen an der Sense unterhalb Laupen,479-480,2584817,1197009,11,A,,NA,2020,11,22,NA,"Info Flora, Michael Jutzi",Jutzi Michael,9924125,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Campanulaceae,NA,INN,NA,
x,infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Ferenbalm,BE,,514-515,2583880,1198601,4,A,,NA,2021,1,10,NA,"Info Flora, Adrian Möhl",Möhl Adrian,10026982,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Gurmels,FR,,524-524,2583554,1197423,4,A,,NA,2021,2,28,NA,"Info Flora, Adrian Möhl",Möhl Adrian,10054960,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:78000,Gefässpflanzen,Rötliches Hirtentäschel,Capsella rubella Reut.,www.infoflora.ch/flora/1008740,Gurmels,FR,,,2583500,1197500,707,B,,NA,2021,5,29,NA,"Info Flora, Andreas Gygax",Gygax Andreas,10300587,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:78350,Gefässpflanzen,,Cardamine amara L. subsp. amara,www.infoflora.ch/flora/1008800,Mühleberg,BE,"Saane, Laupenau",480,2584820,1197270,50,A,,NA,1996,NA,NA,NA,Université de Neuchâtel,Roulier Christian,1600408,LC,K,,,NA,NA,,NA,,NE,,NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Ferenbalm,BE,,,2584500,1198500,707,B,,NA,2018,4,2,NA,"Groupe d'étude floristique du Jura et du Jura bernois, Laurent Juillerat",Juillerat Laurent,6535620,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Gurmels,FR,,524-525,2583721,1197513,5,A,,NA,2021,2,28,NA,"Info Flora, Adrian Möhl",Möhl Adrian,10054964,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Gurmels,FR,,530,2583891,1197815,4,A,,NA,2021,2,28,NA,"Info Flora, Adrian Möhl",Möhl Adrian,10054967,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Laupen,BE,Muehleberg,478,2584476,1197625,5,A,,NA,2018,6,7,NA,"Info Flora, Daniel Slodowicz",Kurtogullari Yasemin,12444796,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Mühleberg,BE,"Saane, Laupenau",480,2584920,1196720,50,A,,NA,1996,NA,NA,NA,Université de Neuchâtel,Roulier Christian,1600402,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Mühleberg,BE,"Saane, Laupenau",480,2584920,1196720,50,A,,NA,1996,NA,NA,NA,Université de Neuchâtel,Roulier Christian,1606541,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:83100,Gefässpflanzen,Weisse Segge,Carex alba Scop.,www.infoflora.ch/flora/1009300,Mühleberg,BE,"Saane, Laupenau",480,2584920,1196720,50,A,,NA,1996,NA,NA,NA,Université de Neuchâtel,Roulier Christian,1600387,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:83100,Gefässpflanzen,Weisse Segge,Carex alba Scop.,www.infoflora.ch/flora/1009300,Laupen,BE,Laupenau. Exposition: W; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,477-480,2584733,1196952,330,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480106,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:84900,Gefässpflanzen,Frühlings-Segge,Carex caryophyllea Latourr.,www.infoflora.ch/flora/1009510,Laupen,BE,Laupenau. Exposition: W; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,478,2584692,1197087,5,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480129,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:84900,Gefässpflanzen,Frühlings-Segge,Carex caryophyllea Latourr.,www.infoflora.ch/flora/1009510,Ferenbalm,BE,Oberi Gümmenenau. Exposition: NW; Hauptvegetation: artenreiche Fettwiese mit Magerzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,477-478,2584979,1198096,5,A,,NA,2005,5,20,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,481009,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:84900,Gefässpflanzen,Frühlings-Segge,Carex caryophyllea Latourr.,www.infoflora.ch/flora/1009510,Ferenbalm,BE,Gümmenenau. Exposition: SW; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Dauerweide.,479-493,2584812,1198517,20,A,,NA,2006,5,19,NA,BAFU / OFEV / UFAM (TWW - PPS),Huber Claudia,2990242,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:86800,Gefässpflanzen,Steife Segge,Carex elata All.,www.infoflora.ch/flora/1009690,Mühleberg,BE,"Saane, Laupenau",480,2584920,1196720,50,A,,NA,1996,NA,NA,NA,Université de Neuchâtel,Roulier Christian,1606554,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:86800,Gefässpflanzen,Steife Segge,Carex elata All.,www.infoflora.ch/flora/1009690,Mühleberg,BE,"Saane, Laupenau",480,2584920,1196720,50,A,,NA,1996,NA,NA,NA,Université de Neuchâtel,Roulier Christian,1600403,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:86800,Gefässpflanzen,Steife Segge,Carex elata All.,www.infoflora.ch/flora/1009690,Ferenbalm,BE,"Ferenbalm, Spierstaudenried. Objektnr. Moorinventar: 15155",503-514,2584071,1196955,51,A,Deckung 0.1-1 %  (vereinzelt),NA,2014,6,17,NA,Kanton Bern (Abteilung Naturförderung),Al Jabaji Dunja,11258467,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Ferenbalm,BE,Oberi Gümmenenau. Exposition: NW; Hauptvegetation: artenreiche Fettwiese mit Magerzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,477-478,2584979,1198096,5,A,,NA,2005,5,20,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,481026,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Laupen,BE,Laupenau. Exposition: W; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,478,2584692,1197087,5,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480090,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Laupen,BE,Oberi Gümmenenau. Exposition: NW; Hauptvegetation: artenreiche Fettwiese mit Magerzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,478,2584854,1197760,94,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480047,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Ferenbalm,BE,Gümmenenau. Exposition: SW; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Dauerweide.,479-493,2584812,1198517,20,A,,NA,2006,5,19,NA,BAFU / OFEV / UFAM (TWW - PPS),Huber Claudia,2990243,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Mühleberg,BE,,480-483,2584876,1197271,11,A,,NA,2020,11,22,NA,"Info Flora, Michael Jutzi",Jutzi Michael,9924129,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:88600,Gefässpflanzen,Behaarte Segge,Carex hirta L.,www.infoflora.ch/flora/1009880,Ferenbalm,BE,Gümmenenau. Exposition: SW; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Dauerweide.,479-493,2584812,1198517,20,A,,NA,2006,5,19,NA,BAFU / OFEV / UFAM (TWW - PPS),Huber Claudia,2990244,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:90300,Gefässpflanzen,Berg-Segge,Carex montana L.,www.infoflora.ch/flora/1010040,Laupen,BE,Laupenau. Exposition: W; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,477-480,2584733,1196952,330,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480088,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:92300,Gefässpflanzen,Hänge-Segge,Carex pendula Huds.,www.infoflora.ch/flora/1010190,Mühleberg,BE,,479-480,2584847,1197218,12,A,,NA,2020,11,22,NA,"Info Flora, Michael Jutzi",Jutzi Michael,9924132,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:92500,Gefässpflanzen,Pillen-Segge,Carex pilulifera L.,www.infoflora.ch/flora/1010210,Gurmels,FR,,,2583500,1197500,707,B,,NA,2020,8,1,NA,"Info Flora, Andreas Gygax",Gygax Andreas,9264032,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:93300,Gefässpflanzen,Lockerährige Segge,Carex remota L.,www.infoflora.ch/flora/1010290,Gurmels,FR,,,2583500,1197500,707,B,,NA,2020,8,1,NA,"Info Flora, Andreas Gygax",Gygax Andreas,9264022,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:94700,Gefässpflanzen,Wald-Segge,Carex sylvatica Huds.,www.infoflora.ch/flora/1010390,Laupen,BE,Oberi Gümmenenau. Exposition: NW; Hauptvegetation: artenreiche Fettwiese mit Magerzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,478,2584854,1197760,94,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480058,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:94700,Gefässpflanzen,Wald-Segge,Carex sylvatica Huds.,www.infoflora.ch/flora/1010390,Gurmels,FR,,545-547,2584372,1198464,4,A,,NA,2021,1,10,NA,"Info Flora, Adrian Möhl",Möhl Adrian,10026945,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:94700,Gefässpflanzen,Wald-Segge,Carex sylvatica Huds.,www.infoflora.ch/flora/1010390,Ferenbalm,BE,,516-516,2582973,1197957,4,A,,NA,2021,2,28,NA,"Info Flora, Adrian Möhl",Möhl Adrian,10054938,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:98800,Gefässpflanzen,Gewöhnliche Wiesen-Flockenblume,Centaurea jacea L. subsp. jacea,www.infoflora.ch/flora/1010830,Laupen,BE,Laupenau. Exposition: W; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,478,2584692,1197087,5,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480094,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:98800,Gefässpflanzen,Gewöhnliche Wiesen-Flockenblume,Centaurea jacea L. subsp. jacea,www.infoflora.ch/flora/1010830,Laupen,BE,Laupenau. Exposition: SE; Hauptvegetation: Halbtrockenrasen mit Fettzeigern; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,484,2584613,1196098,5,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480163,LC,K,L,,NA,NA,,NA,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:99995,Gefässpflanzen,Skabiosen-Flockenblume,Centaurea scabiosa L.,www.infoflora.ch/flora/1010980,Laupen,BE,Laupenau. Exposition: W; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,477-480,2584733,1196952,330,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480099,LC,K,,,NA,NA,,NA,,NT,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:101200,Gefässpflanzen,Echtes Tausendgüldenkraut,Centaurium erythraea Rafn,www.infoflora.ch/flora/1011140,Ferenbalm,BE,,479-479,2584767,1198548,5,A,1–10 (Individuen),NA,2022,6,20,NA,"Info Flora, Beat Fischer",Fischer Beat,12301153,LC,K,,,NA,NA,,NA,Vollständig geschützt,LC,,NA,NA,NA,Gentianaceae,NA,INN,NA,
x,infoflora:102000,Gefässpflanzen,Rotes Waldvögelein,Cephalanthera rubra (L.) Rich.,www.infoflora.ch/flora/1011210,Mühleberg,BE,S Rüplisried,550,2585350,1196850,25,A,,NA,1991,NA,NA,NA,"Info Flora, Urs Känzig-Schoch",Känzig-Schoch Urs,3049,LC,K,,,NA,NA,451.1/2,NA,Vollständig geschützt,LC,,NA,NA,NA,Orchidaceae,NA,INN,NA,
x,infoflora:102000,Gefässpflanzen,Rotes Waldvögelein,Cephalanthera rubra (L.) Rich.,www.infoflora.ch/flora/1011210,Mühleberg,BE,W Bärfischenhaus,520,2585025,1196500,25,A,,NA,1991,NA,NA,NA,"Info Flora, Urs Känzig-Schoch",Känzig-Schoch Urs,3127,LC,K,,,NA,NA,451.1/2,NA,Vollständig geschützt,LC,,NA,NA,NA,Orchidaceae,NA,INN,NA,
x,infoflora:102000,Gefässpflanzen,Rotes Waldvögelein,Cephalanthera rubra (L.) Rich.,www.infoflora.ch/flora/1011210,Mühleberg,BE,"SW Rüplisried. Standorttyp 2: Trockene, stickstoffarme Böschungen und Anrisse.",550,2584900,1196950,25,A,1–10 / <10 Pfl.,NA,1994,NA,NA,NA,"Info Flora, Urs Känzig-Schoch",Gefässpflanzen,3052,LC,K,,,NA,NA,451.1/2,NA,Vollständig geschützt,LC,,NA,NA,NA,Orchidaceae,NA,INN,NA,
x,infoflora:102000,Gefässpflanzen,Rotes Waldvögelein,Cephalanthera rubra (L.) Rich.,www.infoflora.ch/flora/1011210,Mühleberg,BE,"W Bärfischenhaus. Standorttyp 6: Trockene, lichte, nährstoffarme Buchen-Föhrenwälder auf Sandstein.",520,2585025,1196500,25,A,1–10 / <10 Pfl.,NA,1994,NA,NA,NA,"Info Flora, Urs Känzig-Schoch",Känzig-Schoch Urs,3128,LC,K,,,NA,NA,451.1/2,NA,Vollständig geschützt,LC,,NA,NA,NA,Orchidaceae,NA,INN,NA,
x,infoflora:102000,Gefässpflanzen,Rotes Waldvögelein,Cephalanthera rubra (L.) Rich.,www.infoflora.ch/flora/1011210,Mühleberg,BE,"S Rüplisried. Standorttyp 2: Trockene, stickstoffarme Böschungen und Anrisse.",550,2585350,1196850,25,A,1–10 / <10 Pfl.,NA,1994,NA,NA,NA,"Info Flora, Urs Känzig-Schoch",Känzig-Schoch Urs,3050,LC,K,,,NA,NA,451.1/2,NA,Vollständig geschützt,LC,,NA,NA,NA,Orchidaceae,NA,INN,NA,
x,infoflora:103595,Gefässpflanzen,Gemeines Hornkraut,Cerastium fontanum Baumg.,www.infoflora.ch/flora/1011390,Ferenbalm,BE,Oberi Gümmenenau. Exposition: NW; Hauptvegetation: artenreiche Fettwiese mit Magerzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,477-478,2584979,1198096,5,A,,NA,2005,5,20,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,481034,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Caryophyllaceae,NA,INN,NA,
x,infoflora:103595,Gefässpflanzen,Gemeines Hornkraut,Cerastium fontanum Baumg.,www.infoflora.ch/flora/1011390,Laupen,BE,Laupenau. Exposition: SE; Hauptvegetation: Halbtrockenrasen mit Fettzeigern; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,484,2584613,1196098,5,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480172,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Caryophyllaceae,NA,INN,NA,
x,infoflora:103595,Gefässpflanzen,Gemeines Hornkraut,Cerastium fontanum Baumg.,www.infoflora.ch/flora/1011390,Laupen,BE,Laupenau. Exposition: W; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,478,2584692,1197087,5,A,,NA,2005,5,13,NA,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,480125,LC,K,,,NA,NA,,NA,,LC,,NA,NA,NA,Caryophyllaceae,NA,INN,NA,
