"","nbsp.w","FRic.w","FEve.w","FDiv.w"
"08_BSUC_l",2,NA,NA,NA
"08_ZHRD_l",9,4.39917460256685,0.567659312152286,0.665631639344106
"08_ZHRE_l",10,2.19046858631608,0.316704799287489,0.808855455599405
"08_ZHRF_l",4,1.28843723797537,0.462730918503647,0.869479901980854
"08_ZHUA_l",4,1.06410172169213,0.796038251616952,0.327679472891107
"08_ZHUB_l",1,NA,NA,NA
"08_ZHUC_l",3,0.182510723296619,0.895459845843551,0.31226288519331
"09_BERD_l",2,NA,NA,NA
"09_BEUB_l",2,NA,NA,NA
"09_BEUC_l",6,4.65827891388842,0.133339576534328,0.586273659037826
"09_BSRD_l",1,NA,NA,NA
"09_BSRE_l",5,1.10740961900527,0.413341309933066,0.800636250012037
"09_BSRF_l",2,NA,NA,NA
"09_BSUA_l",8,6.1316301574865,0.348859872995175,0.640129886094816
"09_BSUB_l",5,1.84932510011371,0.261718709217911,0.944268702341669
"09_BSUC_l",2,NA,NA,NA
"09_ZHRD_l",6,2.45103714867429,0.589715681225005,0.554495149442169
"09_ZHRE_l",8,2.16444106810221,0.50642078261746,0.78946264336233
"09_ZHRF_l",2,NA,NA,NA
"09_ZHUA_l",6,1.64853153784562,0.7351864713774,0.599265752818975
"09_ZHUB_l",8,1.87696692057538,0.585331523398837,0.646396404356216
"09_ZHUC_l",8,2.3082647292978,0.32388542662459,0.676115319488684
"10_BERD_l",3,1.06591218157972,0.0669740591961401,0.983438474358676
"10_BEUB_l",5,1.10740961900527,0.675992603462514,0.585301135356578
"10_BEUC_l",7,4.67081247328773,0.341699906825432,0.542268298121844
"10_BSRD_l",2,NA,NA,NA
"10_BSRE_l",5,1.10740961900527,0.45404349678154,0.698840884639739
"10_BSRF_l",2,NA,NA,NA
"10_BSUA_l",2,NA,NA,NA
"10_BSUB_l",5,1.82812136754281,0.329924626003924,0.894340265642432
"10_BSUC_l",1,NA,NA,NA
"10_ZHRD_l",2,NA,NA,NA
"10_ZHRE_l",8,2.20694505228408,0.495311776059217,0.952886078461614
"10_ZHRF_l",3,1.10687224559963,0.128485952996294,0.978320193814732
"10_ZHUA_l",15,17.8695175980082,0.429870233407042,0.808066562946078
"10_ZHUB_l",5,0.766618733087346,0.476712035794725,0.344754042461143
"10_ZHUC_l",4,2.34676217382893,0.0294870933631263,0.577934590398206
"11_BERD_l",3,0.572512052649739,0.649924978198128,0.340878921903428
"11_BEUB_lB_E",6,2.17424077593055,0.170415690171217,0.528379072569636
"11_BEUB_lB_F",2,NA,NA,NA
"11_BEUC_l",9,4.11196478644477,0.562354001508024,0.78547554660183
"11_BSRD_l",1,NA,NA,NA
"11_BSRE_l",5,1.10740961900527,0.562329197052532,0.793692326154616
"11_BSRF_l",2,NA,NA,NA
"11_BSUA_l",5,0.648255314251615,0.498151118460967,0.850532684248214
"11_BSUB_l",7,2.39948569022989,0.192817252364866,0.48122148231021
"11_BSUC_l",10,2.91635216154917,0.471077265058149,0.721735627188272
"11_ZHRD_l",7,2.24218783175768,0.27577455781932,0.522086818332552
"11_ZHRE_l",4,1.10097375931994,0.149777609576865,0.762974266293873
"11_ZHRF_l",7,1.37659140319957,0.573818799239069,0.713704791089388
"11_ZHUA_l",15,5.02208382074667,0.626159790833543,0.914864440176853
"11_ZHUB_l",1,NA,NA,NA
"11_ZHUC_l",1,NA,NA,NA
"12_BERD_l",2,NA,NA,NA
"12_BEUB_l",11,5.48348699466021,0.297282966365071,0.783156576697616
"12_BEUC_l",7,3.07545068444144,0.570301895192893,0.81809509020178
"12_BSRD_l",2,NA,NA,NA
"12_BSRE_l",5,6.21501863168023,0.556049227963236,0.723822731278918
"12_BSRF_l",8,6.10412922437186,0.410958937099041,0.425399115759847
"12_BSUA_l",3,0.182510723296619,0.816442622572666,0.244788929068178
"12_BSUB_l",10,2.80001193518703,0.662959505065359,0.534007085842682
"12_BSUC_l",4,0.69186538540237,0.438641466370502,0.896047737090729
"12_ZHRD_l",2,NA,NA,NA
"12_ZHRE_l",7,2.20694505228408,0.414460403409067,0.964528750684408
"12_ZHRF_l",2,NA,NA,NA
"12_ZHUA_l",7,3.76890273681134,0.75814863874294,0.86404197370121
"12_ZHUB_l",7,1.95002335999615,0.598464550482249,0.949429109081872
"12_ZHUC_l",2,NA,NA,NA
"13_BERD_l",2,NA,NA,NA
"13_BEUB_l",5,1.10740961900527,0.46616239851419,0.713183807815653
