"","","",".y.","group1","group2","n1","n2","statistic","p"
"1",0.509198223814183,0.634209662475337,value,R,U,168,269,c(W = 15859.5),1.53e-07
"2",2.16424433228181,3.50893442171903,value,R,U,168,269,c(W = 14674.5),6.72e-10
"3",0.368045414027567,0.382704446973134,value,R,U,168,269,c(W = 22102.5),0.701
"4",0.215194311124376,0.310968724036452,value,R,U,168,269,c(W = 17430),5.77e-05
